UNITID,OPEID6,INSTNM,CONTROL,MAIN,CIPCODE,CIPDESC,CREDLEV,CREDDESC,IPEDSCOUNT1,IPEDSCOUNT2,DEBT_ALL_STGP_EVAL_N,DEBT_ALL_STGP_EVAL_MDN,EARN_MDN_HI_1YR,EARN_COUNT_WNE_1YR,EARN_MDN_1YR,EARN_COUNT_WNE_5YR,EARN_MDN_5YR
164988,2130,Boston University,"Private, nonprofit",1,5214,Marketing.,1,Undergraduate Certificate or Diploma,14,9,PS,PS,PS,PS,PS,PS,PS
164988,2130,Boston University,"Private, nonprofit",1,5299,"Business, Management, Marketing, and Related Support Services, Other.",1,Undergraduate Certificate or Diploma,30,35,PS,PS,PS,PS,PS,PS,PS
165024,2183,Bridgewater State University,Public,1,502,"Ethnic, Cultural Minority, Gender, and Group Studies.",1,Undergraduate Certificate or Diploma,4,3,PS,PS,PS,PS,PS,PS,PS
165024,2183,Bridgewater State University,Public,1,1302,"Bilingual, Multilingual, and Multicultural Education.",1,Undergraduate Certificate or Diploma,4,5,NA,NA,NA,PS,PS,PS,PS
165024,2183,Bridgewater State University,Public,1,1304,Educational Administration and Supervision.,1,Undergraduate Certificate or Diploma,0,0,NA,NA,NA,PS,PS,PS,PS
165024,2183,Bridgewater State University,Public,1,1305,Educational/Instructional Media Design.,1,Undergraduate Certificate or Diploma,11,8,PS,PS,PS,PS,PS,PS,PS
165024,2183,Bridgewater State University,Public,1,1310,Special Education and Teaching.,1,Undergraduate Certificate or Diploma,4,0,NA,NA,NA,PS,PS,PS,PS
165024,2183,Bridgewater State University,Public,1,1313,"Teacher Education and Professional Development, Specific Subject Areas.",1,Undergraduate Certificate or Diploma,0,0,NA,NA,NA,PS,PS,PS,PS
165024,2183,Bridgewater State University,Public,1,1314,Teaching English or French as a Second or Foreign Language.,1,Undergraduate Certificate or Diploma,32,26,18,PS,PS,PS,PS,PS,PS
165024,2183,Bridgewater State University,Public,1,3105,"Sports, Kinesiology, and Physical Education/Fitness.",1,Undergraduate Certificate or Diploma,1,2,NA,NA,NA,PS,PS,PS,PS
165024,2183,Bridgewater State University,Public,1,4301,Criminal Justice and Corrections.,1,Undergraduate Certificate or Diploma,NA,1,NA,NA,NA,NA,NA,NA,NA
165024,2183,Bridgewater State University,Public,1,4304,Security Science and Technology.,1,Undergraduate Certificate or Diploma,5,8,NA,NA,NA,NA,NA,NA,NA
165024,2183,Bridgewater State University,Public,1,4404,Public Administration.,1,Undergraduate Certificate or Diploma,NA,1,PS,PS,PS,NA,NA,NA,NA
165024,2183,Bridgewater State University,Public,1,4502,Anthropology.,1,Undergraduate Certificate or Diploma,0,0,NA,NA,NA,PS,PS,PS,PS
165024,2183,Bridgewater State University,Public,1,5201,"Business/Commerce, General.",1,Undergraduate Certificate or Diploma,1,3,PS,PS,PS,NA,NA,NA,NA
165024,2183,Bridgewater State University,Public,1,5203,Accounting and Related Services.,1,Undergraduate Certificate or Diploma,2,1,PS,PS,PS,PS,PS,PS,PS
165024,2183,Bridgewater State University,Public,1,5208,Finance and Financial Management Services.,1,Undergraduate Certificate or Diploma,0,0,PS,PS,PS,PS,PS,PS,PS
165033,2176,Bristol Community College,Public,1,101,Agricultural Business and Management.,1,Undergraduate Certificate or Diploma,0,NA,PS,PS,PS,PS,PS,PS,PS
165033,2176,Bristol Community College,Public,1,103,Agricultural Production Operations.,1,Undergraduate Certificate or Diploma,1,0,NA,NA,NA,NA,NA,NA,NA
165033,2176,Bristol Community College,Public,1,303,Fishing and Fisheries Sciences and Management.,1,Undergraduate Certificate or Diploma,NA,0,PS,PS,PS,NA,NA,NA,NA
165033,2176,Bristol Community College,Public,1,502,"Ethnic, Cultural Minority, Gender, and Group Studies.",1,Undergraduate Certificate or Diploma,1,0,NA,NA,NA,NA,NA,NA,NA
165033,2176,Bristol Community College,Public,1,1003,Graphic Communications.,1,Undergraduate Certificate or Diploma,NA,0,PS,PS,NA,PS,PS,PS,PS
165033,2176,Bristol Community College,Public,1,1101,"Computer and Information Sciences, General.",1,Undergraduate Certificate or Diploma,1,1,NA,NA,NA,NA,NA,NA,NA
165033,2176,Bristol Community College,Public,1,1102,Computer Programming.,1,Undergraduate Certificate or Diploma,NA,0,PS,PS,PS,PS,PS,PS,PS
165033,2176,Bristol Community College,Public,1,1106,Data Entry/Microcomputer Applications.,1,Undergraduate Certificate or Diploma,0,NA,PS,PS,PS,PS,PS,PS,PS
165033,2176,Bristol Community College,Public,1,1108,Computer Software and Media Applications.,1,Undergraduate Certificate or Diploma,4,3,PS,PS,PS,PS,PS,PS,PS
165033,2176,Bristol Community College,Public,1,1109,Computer Systems Networking and Telecommunications.,1,Undergraduate Certificate or Diploma,3,2,NA,NA,NA,NA,NA,NA,NA
165033,2176,Bristol Community College,Public,1,1110,Computer/Information Technology Administration and Management.,1,Undergraduate Certificate or Diploma,1,0,PS,PS,PS,PS,PS,PS,PS
165033,2176,Bristol Community College,Public,1,1205,Culinary Arts and Related Services.,1,Undergraduate Certificate or Diploma,1,0,NA,NA,NA,PS,PS,PS,PS
165033,2176,Bristol Community College,Public,1,1299,"Culinary, Entertainment, and Personal Services, Other.",1,Undergraduate Certificate or Diploma,NA,NA,PS,PS,PS,PS,PS,PS,PS
165033,2176,Bristol Community College,Public,1,1312,"Teacher Education and Professional Development, Specific Levels and Methods.",1,Undergraduate Certificate or Diploma,11,15,PS,PS,PS,PS,PS,PS,PS
165033,2176,Bristol Community College,Public,1,1399,"Education, Other.",1,Undergraduate Certificate or Diploma,NA,NA,PS,PS,PS,PS,PS,PS,PS
165033,2176,Bristol Community College,Public,1,1408,Civil Engineering.,1,Undergraduate Certificate or Diploma,1,0,NA,NA,NA,NA,NA,NA,NA
165033,2176,Bristol Community College,Public,1,1438,Surveying Engineering.,1,Undergraduate Certificate or Diploma,NA,0,PS,PS,PS,NA,NA,NA,NA
165033,2176,Bristol Community College,Public,1,1504,Electromechanical Technologies/Technicians.,1,Undergraduate Certificate or Diploma,0,0,PS,PS,PS,PS,PS,PS,PS
165033,2176,Bristol Community College,Public,1,1505,Environmental Control Technologies/Technicians.,1,Undergraduate Certificate or Diploma,1,0,PS,PS,PS,PS,PS,PS,PS
165033,2176,Bristol Community College,Public,1,1508,Mechanical Engineering Related Technologies/Technicians.,1,Undergraduate Certificate or Diploma,NA,1,PS,PS,PS,PS,PS,PS,PS
165033,2176,Bristol Community College,Public,1,1510,Construction Engineering Technology/Technician.,1,Undergraduate Certificate or Diploma,NA,0,PS,PS,PS,PS,PS,PS,PS
165033,2176,Bristol Community College,Public,1,1511,Engineering-Related Technologies/Technicians.,1,Undergraduate Certificate or Diploma,0,1,PS,PS,PS,PS,PS,PS,PS
165033,2176,Bristol Community College,Public,1,1513,Drafting/Design Engineering Technologies/Technicians.,1,Undergraduate Certificate or Diploma,1,6,PS,PS,PS,PS,PS,PS,PS
165033,2176,Bristol Community College,Public,1,1517,Energy Systems Technologies/Technicians.,1,Undergraduate Certificate or Diploma,0,1,NA,NA,NA,PS,PS,PS,PS
165033,2176,Bristol Community College,Public,1,1601,"Linguistic, Comparative, and Related Language Studies and Services.",1,Undergraduate Certificate or Diploma,7,3,PS,PS,PS,PS,PS,PS,PS
165033,2176,Bristol Community College,Public,1,1610,"American Indian/Native American Languages, Literatures, and Linguistics.",1,Undergraduate Certificate or Diploma,NA,0,NA,NA,NA,NA,NA,NA,NA
165033,2176,Bristol Community College,Public,1,2203,Legal Support Services.,1,Undergraduate Certificate or Diploma,2,3,PS,PS,PS,PS,PS,PS,PS
165033,2176,Bristol Community College,Public,1,3011,Gerontology.,1,Undergraduate Certificate or Diploma,0,0,PS,PS,PS,PS,PS,PS,PS
165033,2176,Bristol Community College,Public,1,3033,Sustainability Studies.,1,Undergraduate Certificate or Diploma,NA,1,PS,PS,PS,PS,PS,PS,PS
165033,2176,Bristol Community College,Public,1,3053,Thanatology.,1,Undergraduate Certificate or Diploma,6,8,NA,NA,NA,NA,NA,NA,NA
165033,2176,Bristol Community College,Public,1,4103,Physical Science Technologies/Technicians.,1,Undergraduate Certificate or Diploma,NA,0,NA,NA,NA,NA,NA,NA,NA
165033,2176,Bristol Community College,Public,1,4301,Criminal Justice and Corrections.,1,Undergraduate Certificate or Diploma,46,29,PS,PS,PS,PS,PS,PS,PS
165033,2176,Bristol Community College,Public,1,4304,Security Science and Technology.,1,Undergraduate Certificate or Diploma,2,17,NA,NA,NA,NA,NA,NA,NA
165033,2176,Bristol Community College,Public,1,4400,"Human Services, General.",1,Undergraduate Certificate or Diploma,3,2,PS,PS,PS,PS,PS,PS,PS
165033,2176,Bristol Community College,Public,1,4407,Social Work.,1,Undergraduate Certificate or Diploma,5,5,PS,PS,PS,PS,PS,PS,PS
165033,2176,Bristol Community College,Public,1,4805,Precision Metal Working.,1,Undergraduate Certificate or Diploma,0,0,PS,PS,PS,PS,PS,PS,PS
165033,2176,Bristol Community College,Public,1,5004,Design and Applied Arts.,1,Undergraduate Certificate or Diploma,3,2,PS,PS,PS,PS,PS,PS,PS
165033,2176,Bristol Community College,Public,1,5007,Fine and Studio Arts.,1,Undergraduate Certificate or Diploma,2,1,PS,PS,PS,PS,PS,PS,PS
165033,2176,Bristol Community College,Public,1,5107,Health and Medical Administrative Services.,1,Undergraduate Certificate or Diploma,1,0,PS,PS,PS,PS,PS,PS,PS
165033,2176,Bristol Community College,Public,1,5108,Allied Health and Medical Assisting Services.,1,Undergraduate Certificate or Diploma,9,5,12,PS,PS,PS,PS,23,38490
165033,2176,Bristol Community College,Public,1,5109,"Allied Health Diagnostic, Intervention, and Treatment Professions.",1,Undergraduate Certificate or Diploma,14,11,PS,PS,PS,PS,PS,PS,PS
165033,2176,Bristol Community College,Public,1,5110,Clinical/Medical Laboratory Science/Research and Allied Professions.,1,Undergraduate Certificate or Diploma,7,7,PS,PS,PS,PS,PS,PS,PS
165033,2176,Bristol Community College,Public,1,5115,Mental and Social Health Services and Allied Professions.,1,Undergraduate Certificate or Diploma,7,8,PS,PS,PS,PS,PS,PS,PS
165033,2176,Bristol Community College,Public,1,5202,"Business Administration, Management and Operations.",1,Undergraduate Certificate or Diploma,5,1,PS,PS,PS,PS,PS,PS,PS
165033,2176,Bristol Community College,Public,1,5203,Accounting and Related Services.,1,Undergraduate Certificate or Diploma,1,2,PS,PS,PS,PS,PS,PS,PS
165033,2176,Bristol Community College,Public,1,5204,Business Operations Support and Assistant Services.,1,Undergraduate Certificate or Diploma,5,1,PS,PS,PS,PS,PS,PS,PS
165033,2176,Bristol Community College,Public,1,5207,Entrepreneurial and Small Business Operations.,1,Undergraduate Certificate or Diploma,NA,2,PS,PS,PS,PS,PS,PS,PS
165033,2176,Bristol Community College,Public,1,5212,Management Information Systems and Services.,1,Undergraduate Certificate or Diploma,0,NA,PS,PS,PS,PS,PS,PS,PS
165033,2176,Bristol Community College,Public,1,5214,Marketing.,1,Undergraduate Certificate or Diploma,0,1,PS,PS,PS,PS,PS,PS,PS
165033,2176,Bristol Community College,Public,1,5219,"Specialized Sales, Merchandising and  Marketing Operations.",1,Undergraduate Certificate or Diploma,NA,NA,PS,PS,PS,NA,NA,NA,NA
165060,6322,Signature Healthcare Brockton Hospital School of Nursing,"Private, nonprofit",1,5138,"Registered Nursing, Nursing Administration, Nursing Research and Clinical Nursing.",1,Undergraduate Certificate or Diploma,56,47,137,20000,58383,82,69052,97,81187
165112,11210,Bunker Hill Community College,Public,1,301,Natural Resources Conservation and Research.,1,Undergraduate Certificate or Diploma,0,0,PS,PS,NA,PS,PS,PS,PS
165112,11210,Bunker Hill Community College,Public,1,901,Communication and Media Studies.,1,Undergraduate Certificate or Diploma,NA,NA,PS,PS,PS,PS,PS,PS,PS
165112,11210,Bunker Hill Community College,Public,1,1101,"Computer and Information Sciences, General.",1,Undergraduate Certificate or Diploma,7,8,PS,PS,PS,PS,PS,PS,PS
165112,11210,Bunker Hill Community College,Public,1,1102,Computer Programming.,1,Undergraduate Certificate or Diploma,9,0,PS,PS,PS,PS,PS,PS,PS
165112,11210,Bunker Hill Community College,Public,1,1104,Information Science/Studies.,1,Undergraduate Certificate or Diploma,0,4,PS,PS,PS,PS,PS,PS,PS
165112,11210,Bunker Hill Community College,Public,1,1106,Data Entry/Microcomputer Applications.,1,Undergraduate Certificate or Diploma,4,4,PS,PS,PS,PS,PS,PS,PS
165112,11210,Bunker Hill Community College,Public,1,1107,Computer Science.,1,Undergraduate Certificate or Diploma,0,0,PS,PS,PS,PS,PS,PS,PS
165112,11210,Bunker Hill Community College,Public,1,1108,Computer Software and Media Applications.,1,Undergraduate Certificate or Diploma,9,5,PS,PS,PS,PS,PS,PS,PS
165112,11210,Bunker Hill Community College,Public,1,1109,Computer Systems Networking and Telecommunications.,1,Undergraduate Certificate or Diploma,4,1,PS,PS,45828,PS,PS,PS,PS
165112,11210,Bunker Hill Community College,Public,1,1110,Computer/Information Technology Administration and Management.,1,Undergraduate Certificate or Diploma,0,2,PS,PS,PS,PS,PS,PS,PS
165112,11210,Bunker Hill Community College,Public,1,1199,"Computer and Information Sciences and Support Services, Other.",1,Undergraduate Certificate or Diploma,NA,NA,PS,PS,NA,NA,NA,NA,NA
165112,11210,Bunker Hill Community College,Public,1,1205,Culinary Arts and Related Services.,1,Undergraduate Certificate or Diploma,7,3,PS,PS,PS,PS,PS,PS,PS
165112,11210,Bunker Hill Community College,Public,1,1301,"Education, General.",1,Undergraduate Certificate or Diploma,NA,NA,PS,PS,PS,PS,PS,PS,PS
165112,11210,Bunker Hill Community College,Public,1,1312,"Teacher Education and Professional Development, Specific Levels and Methods.",1,Undergraduate Certificate or Diploma,13,9,PS,PS,22995,PS,PS,19,30258
165112,11210,Bunker Hill Community College,Public,1,1401,"Engineering, General.",1,Undergraduate Certificate or Diploma,NA,NA,PS,PS,PS,PS,PS,PS,PS
165112,11210,Bunker Hill Community College,Public,1,1517,Energy Systems Technologies/Technicians.,1,Undergraduate Certificate or Diploma,1,3,PS,PS,PS,PS,PS,PS,PS
165112,11210,Bunker Hill Community College,Public,1,2203,Legal Support Services.,1,Undergraduate Certificate or Diploma,2,3,PS,PS,PS,PS,PS,PS,PS
165112,11210,Bunker Hill Community College,Public,1,2301,"English Language and Literature, General.",1,Undergraduate Certificate or Diploma,NA,NA,PS,PS,PS,PS,PS,PS,PS
165112,11210,Bunker Hill Community College,Public,1,2401,"Liberal Arts and Sciences, General Studies and Humanities.",1,Undergraduate Certificate or Diploma,NA,NA,PS,PS,28365,24,38780,76,42730
165112,11210,Bunker Hill Community College,Public,1,2601,"Biology, General.",1,Undergraduate Certificate or Diploma,NA,NA,PS,PS,PS,PS,PS,PS,PS
165112,11210,Bunker Hill Community College,Public,1,2612,Biotechnology.,1,Undergraduate Certificate or Diploma,NA,NA,PS,PS,PS,PS,PS,PS,PS
165112,11210,Bunker Hill Community College,Public,1,2701,Mathematics.,1,Undergraduate Certificate or Diploma,NA,NA,PS,PS,PS,PS,PS,PS,PS
165112,11210,Bunker Hill Community College,Public,1,3071,Data Analytics.,1,Undergraduate Certificate or Diploma,9,0,NA,NA,NA,PS,PS,PS,PS
165112,11210,Bunker Hill Community College,Public,1,3105,"Sports, Kinesiology, and Physical Education/Fitness.",1,Undergraduate Certificate or Diploma,1,0,PS,PS,PS,PS,PS,PS,PS
165112,11210,Bunker Hill Community College,Public,1,4005,Chemistry.,1,Undergraduate Certificate or Diploma,NA,NA,PS,PS,PS,PS,PS,PS,PS
165112,11210,Bunker Hill Community College,Public,1,4008,Physics.,1,Undergraduate Certificate or Diploma,NA,NA,PS,PS,NA,PS,PS,PS,PS
165112,11210,Bunker Hill Community College,Public,1,4201,"Psychology, General.",1,Undergraduate Certificate or Diploma,NA,NA,PS,PS,21937,PS,PS,22,32459
165112,11210,Bunker Hill Community College,Public,1,4301,Criminal Justice and Corrections.,1,Undergraduate Certificate or Diploma,0,0,PS,PS,31585,PS,PS,32,45898
165112,11210,Bunker Hill Community College,Public,1,4302,Fire Protection.,1,Undergraduate Certificate or Diploma,1,0,PS,PS,PS,PS,PS,PS,PS
165112,11210,Bunker Hill Community College,Public,1,4304,Security Science and Technology.,1,Undergraduate Certificate or Diploma,0,0,PS,PS,PS,PS,PS,PS,PS
165112,11210,Bunker Hill Community College,Public,1,4400,"Human Services, General.",1,Undergraduate Certificate or Diploma,5,1,PS,PS,PS,PS,PS,PS,PS
165112,11210,Bunker Hill Community College,Public,1,4511,Sociology.,1,Undergraduate Certificate or Diploma,NA,NA,PS,PS,PS,PS,PS,PS,PS
165112,11210,Bunker Hill Community College,Public,1,5004,Design and Applied Arts.,1,Undergraduate Certificate or Diploma,NA,NA,PS,PS,PS,PS,PS,PS,PS
165112,11210,Bunker Hill Community College,Public,1,5005,Drama/Theatre Arts and Stagecraft.,1,Undergraduate Certificate or Diploma,NA,NA,PS,PS,PS,PS,PS,PS,PS
165112,11210,Bunker Hill Community College,Public,1,5007,Fine and Studio Arts.,1,Undergraduate Certificate or Diploma,NA,NA,PS,PS,PS,PS,PS,PS,PS
165112,11210,Bunker Hill Community College,Public,1,5107,Health and Medical Administrative Services.,1,Undergraduate Certificate or Diploma,10,9,PS,PS,37158,25,35298,21,48235
165112,11210,Bunker Hill Community College,Public,1,5108,Allied Health and Medical Assisting Services.,1,Undergraduate Certificate or Diploma,48,40,10,PS,36062,48,44141,PS,PS
165112,11210,Bunker Hill Community College,Public,1,5109,"Allied Health Diagnostic, Intervention, and Treatment Professions.",1,Undergraduate Certificate or Diploma,43,40,20,8675,58877,58,66980,23,67576
165112,11210,Bunker Hill Community College,Public,1,5120,"Pharmacy, Pharmaceutical Sciences, and Administration.",1,Undergraduate Certificate or Diploma,10,9,PS,PS,40133,16,48013,PS,PS
165112,11210,Bunker Hill Community College,Public,1,5138,"Registered Nursing, Nursing Administration, Nursing Research and Clinical Nursing.",1,Undergraduate Certificate or Diploma,NA,NA,PS,PS,50504,PS,PS,45,82472
165112,11210,Bunker Hill Community College,Public,1,5139,"Practical Nursing, Vocational Nursing and Nursing Assistants.",1,Undergraduate Certificate or Diploma,5,1,PS,PS,46622,PS,PS,PS,PS
165112,11210,Bunker Hill Community College,Public,1,5202,"Business Administration, Management and Operations.",1,Undergraduate Certificate or Diploma,NA,NA,PS,PS,39400,PS,PS,67,56414
